期号,front1,front2,front3,front4,front5,back1,back2,日期,front_sum,front_span,front_odd_count,front_Zone1_count,front_Zone2_count,front_Zone3_count,front_consecutive_count,front_repeat_count,back_sum,back_span,back_odd_count,back_is_large
14141,4,17,20,26,29,5,8,2014-12-01,96,25,2,1,2,2,0,1,13,3,1,1
14142,18,21,25,28,30,4,6,2014-12-03,122,12,2,0,2,3,0,0,10,2,0,0
14143,1,11,14,18,25,6,10,2014-12-06,69,24,3,2,2,1,0,2,16,4,0,1
14144,1,21,24,25,35,4,11,2014-12-08,106,34,4,1,2,2,1,2,15,7,1,1
14145,15,19,22,24,26,10,11,2014-12-10,106,11,2,0,4,1,0,1,21,1,1,1
14146,2,16,23,24,28,10,11,2014-12-13,93,26,1,1,3,1,1,1,21,1,1,1
14147,5,9,14,26,34,2,9,2014-12-15,88,29,2,2,1,2,0,0,11,7,1,1
14148,3,9,10,11,20,7,9,2014-12-17,53,17,3,4,1,0,2,1,16,2,2,1
14149,2,13,19,26,35,1,5,2014-12-20,95,33,3,1,2,2,0,0,6,4,2,0
14150,19,21,30,33,35,5,7,2014-12-22,138,16,4,0,2,3,0,2,12,2,2,1
14151,3,8,26,31,32,8,12,2014-12-24,100,29,2,2,0,3,1,0,20,4,0,1
14152,5,12,18,24,33,1,5,2014-12-27,92,28,2,2,2,1,0,0,6,4,2,0
14153,1,8,13,24,32,5,10,2014-12-29,78,31,2,2,2,1,0,1,15,5,1,1
14154,5,12,17,23,28,2,9,2014-12-31,85,23,3,2,2,1,0,0,11,7,1,1
15001,8,9,19,27,30,6,7,2015-01-03,93,22,3,2,1,2,1,0,13,1,1,1
15002,3,14,20,26,32,6,10,2015-01-05,95,29,1,1,2,2,0,0,16,4,0,1
15003,12,19,27,28,34,1,12,2015-01-07,120,22,2,1,1,3,1,0,13,11,1,1
15004,3,12,14,18,28,5,6,2015-01-10,75,25,1,2,2,1,0,2,11,1,1,0
15005,11,14,15,18,19,7,8,2015-01-12,77,8,3,1,4,0,2,2,15,1,1,1
15006,6,8,30,32,33,3,7,2015-01-14,109,27,1,2,0,3,1,0,10,4,2,1
15007,2,7,8,14,31,4,8,2015-01-17,62,29,2,3,1,1,1,1,12,4,0,1
15008,7,10,11,15,17,3,10,2015-01-19,60,10,4,3,2,0,1,1,13,7,1,1
15009,17,22,26,27,33,6,10,2015-01-21,125,16,3,0,2,3,1,1,16,4,0,1
15010,2,6,17,30,35,2,7,2015-01-24,90,33,2,2,1,2,0,1,9,5,1,1
15011,4,13,22,25,30,1,6,2015-01-26,94,26,2,1,2,2,0,1,7,5,1,0
15012,3,4,6,11,31,5,9,2015-01-28,55,28,3,4,0,1,1,1,14,4,2,1
15013,11,15,25,28,35,7,10,2015-01-31,114,24,4,1,1,3,0,1,17,3,1,1
15014,8,16,25,29,35,3,10,2015-02-02,113,27,3,1,1,3,0,2,13,7,1,1
15015,1,5,13,17,32,4,11,2015-02-04,68,31,4,2,2,1,0,0,15,7,1,1
15016,6,7,16,20,34,9,11,2015-02-07,83,28,1,2,2,1,1,0,20,2,2,1
15017,7,13,16,17,29,1,7,2015-02-09,82,22,4,1,3,1,1,2,8,6,2,1
15018,4,7,10,23,31,3,7,2015-02-11,75,27,3,3,1,1,0,1,10,4,2,1
15019,2,8,16,22,24,1,3,2015-02-14,72,22,0,2,3,0,0,0,4,2,2,0
15020,11,26,28,29,32,1,4,2015-02-16,126,21,2,1,0,4,1,0,5,3,1,0
15021,22,23,24,26,31,5,6,2015-02-25,126,9,2,0,3,2,2,1,11,1,1,0
15022,9,11,14,15,26,11,12,2015-02-28,75,17,3,2,2,1,1,1,23,1,1,1
15023,6,9,11,12,22,3,11,2015-03-02,60,16,2,4,1,0,1,2,14,8,2,1
15024,2,6,8,16,34,3,4,2015-03-04,66,32,0,3,1,1,0,1,7,1,1,0
15025,7,10,20,22,27,10,11,2015-03-07,86,20,2,2,2,1,0,0,21,1,1,1
15026,11,13,14,15,22,2,8,2015-03-09,75,11,3,1,4,0,2,1,10,6,0,1
15027,5,21,22,25,28,3,10,2015-03-11,101,23,3,1,2,2,1,1,13,7,1,1
15028,3,9,28,32,33,9,10,2015-03-14,105,30,3,2,0,3,1,1,19,1,1,1
15029,7,10,19,30,35,3,5,2015-03-16,101,28,3,2,1,2,0,0,8,2,2,0
15030,9,18,19,26,31,2,5,2015-03-18,103,22,3,1,2,2,1,1,7,3,1,0
15031,7,21,29,32,33,4,12,2015-03-21,122,26,4,1,1,3,1,0,16,8,0,1
15032,6,21,25,27,30,7,11,2015-03-23,109,24,3,1,1,3,0,1,18,4,2,1
15033,3,17,22,26,28,3,7,2015-03-25,96,25,2,1,2,2,0,0,10,4,2,1
15034,4,8,15,18,26,5,9,2015-03-28,71,22,1,2,2,1,0,1,14,4,2,1
15035,22,24,29,30,35,1,10,2015-03-30,140,13,2,0,2,3,1,0,11,9,1,1
15036,14,18,20,23,24,4,8,2015-04-01,99,10,1,0,5,0,1,1,12,4,0,1
15037,10,16,21,28,31,7,8,2015-04-04,106,21,2,1,2,2,0,0,15,1,1,1
15038,12,19,22,31,35,7,8,2015-04-06,119,23,3,1,2,2,0,1,15,1,1,1
15039,3,6,7,16,25,1,6,2015-04-08,57,22,3,3,1,1,1,0,7,5,1,0
15040,2,9,10,23,35,9,12,2015-04-11,79,33,3,3,1,1,1,0,21,3,1,1
15041,1,11,21,23,28,1,10,2015-04-13,84,27,4,2,2,1,0,1,11,9,1,1
15042,3,7,12,17,24,2,11,2015-04-15,63,21,3,3,2,0,0,0,13,9,1,1
15043,2,20,22,25,29,2,7,2015-04-18,98,27,2,1,2,2,0,0,9,5,1,1
15044,16,18,27,31,33,1,3,2015-04-20,125,17,3,0,2,3,0,0,4,2,2,0
15045,8,9,22,29,30,8,12,2015-04-22,98,22,2,2,1,2,2,0,20,4,0,1
15046,5,7,10,22,26,4,10,2015-04-25,70,21,2,3,1,1,0,1,14,6,0,1
15047,1,2,17,23,31,5,12,2015-04-27,74,30,4,2,2,1,1,0,17,7,1,1
15048,10,11,22,24,33,2,9,2015-04-29,100,23,2,2,2,1,1,0,11,7,1,1
15049,8,9,11,15,22,8,10,2015-05-02,65,14,3,3,2,0,1,2,18,2,0,1
15050,6,7,10,20,28,2,7,2015-05-04,71,22,1,3,1,1,1,0,9,5,1,1
15051,1,2,11,16,21,1,5,2015-05-06,51,20,3,3,2,0,1,0,6,4,2,0
15052,13,19,24,27,29,7,8,2015-05-09,112,16,4,0,3,2,0,0,15,1,1,1
15053,8,25,28,29,32,4,7,2015-05-11,122,24,2,1,0,4,1,1,11,3,1,1
15054,2,9,15,24,34,3,9,2015-05-13,84,32,2,2,2,1,0,0,12,6,2,1
15055,6,11,14,20,30,5,10,2015-05-16,81,24,1,2,2,1,0,0,15,5,1,1
15056,6,12,19,26,35,3,10,2015-05-18,98,29,2,2,1,2,0,1,13,7,1,1
15057,1,5,7,14,26,4,6,2015-05-20,53,25,3,3,1,1,0,1,10,2,0,0
15058,10,14,20,27,30,7,12,2015-05-23,101,20,1,1,2,2,0,1,19,5,1,1
15059,7,9,19,23,32,1,3,2015-05-25,90,25,4,2,2,1,0,0,4,2,2,0
15060,16,24,25,26,33,4,11,2015-05-27,124,17,2,0,2,3,2,0,15,7,1,1
15061,6,7,8,16,22,2,10,2015-05-30,59,16,1,3,2,0,2,1,12,8,0,1
15062,6,7,13,14,15,1,4,2015-06-01,55,9,3,2,3,0,3,2,5,3,1,0
15063,1,4,6,34,35,2,4,2015-06-03,80,34,2,3,0,2,1,1,6,2,0,0
15064,2,8,20,28,31,7,10,2015-06-06,89,29,1,2,1,2,0,0,17,3,1,1
15065,4,5,7,13,35,8,11,2015-06-08,64,31,4,3,1,1,1,0,19,3,1,1
15066,1,3,7,13,29,2,10,2015-06-10,53,28,5,3,1,1,0,2,12,8,0,1
15067,4,10,18,24,27,4,11,2015-06-13,83,23,1,2,2,1,0,0,15,7,1,1
15068,2,3,20,31,35,4,8,2015-06-15,91,33,3,2,1,2,1,0,12,4,0,1
15069,2,9,11,22,25,1,7,2015-06-17,69,23,3,3,1,1,0,1,8,6,2,1
15070,3,9,12,17,18,4,12,2015-06-20,59,15,3,3,2,0,1,1,16,8,0,1
15071,4,6,13,16,34,4,10,2015-06-22,73,30,1,2,2,1,0,0,14,6,0,1
15072,19,20,21,31,33,9,10,2015-06-24,124,14,4,0,3,2,2,0,19,1,1,1
15073,9,26,27,30,34,1,6,2015-06-27,126,25,2,1,0,4,1,0,7,5,1,0
15074,1,12,21,27,33,4,9,2015-06-29,94,32,4,2,1,2,0,1,13,5,1,1
15075,13,14,26,27,33,10,12,2015-07-01,113,20,3,0,2,3,2,2,22,2,0,1
15076,3,19,21,31,34,5,12,2015-07-04,108,31,4,1,2,2,0,0,17,7,1,1
15077,1,16,17,22,28,2,9,2015-07-06,84,27,2,1,3,1,1,0,11,7,1,1
15078,19,24,26,28,33,1,2,2015-07-08,130,14,2,0,2,3,0,1,3,1,1,0
15079,1,9,17,23,24,4,5,2015-07-11,74,23,4,2,3,0,1,1,9,1,1,0
15080,14,20,29,30,32,3,8,2015-07-13,125,18,1,0,2,3,1,0,11,5,1,1
15081,3,4,10,13,17,5,9,2015-07-15,47,14,3,3,2,0,1,0,14,4,2,1
15082,8,15,28,31,33,3,6,2015-07-18,115,25,3,1,1,3,0,0,9,3,1,0
15083,14,16,19,25,29,10,12,2015-07-20,103,15,3,0,3,2,0,0,22,2,0,1
15084,10,20,21,32,34,6,7,2015-07-22,117,24,1,1,2,2,1,0,13,1,1,1
15085,2,3,4,6,16,3,12,2015-07-25,31,14,1,4,1,0,2,0,15,9,1,1
15086,5,9,11,15,32,4,9,2015-07-27,72,27,4,3,1,1,0,0,13,5,1,1
15087,2,5,15,17,22,1,11,2015-07-29,61,20,3,2,3,0,0,2,12,10,2,1
15088,5,15,28,31,34,11,12,2015-08-01,113,29,3,1,1,3,0,2,23,1,1,1
15089,5,12,18,20,27,10,12,2015-08-03,82,22,2,2,2,1,0,1,22,2,0,1
15090,6,9,11,17,21,6,8,2015-08-05,64,15,4,3,2,0,0,0,14,2,0,1
15091,2,7,28,29,30,3,7,2015-08-08,96,28,2,2,0,3,2,0,10,4,2,1
15092,2,14,21,27,34,5,8,2015-08-10,98,32,2,1,2,2,0,1,13,3,1,1
15093,16,17,25,26,27,2,4,2015-08-12,111,11,3,0,2,3,3,1,6,2,0,0
15094,2,3,10,11,29,3,7,2015-08-15,55,27,3,4,0,1,2,0,10,4,2,1
15095,8,14,26,34,35,5,10,2015-08-17,117,27,1,1,1,3,1,0,15,5,1,1
15096,3,9,12,18,21,2,6,2015-08-19,63,18,3,3,2,0,0,0,8,4,0,0
15097,4,16,17,26,27,1,4,2015-08-22,90,23,2,1,2,2,2,0,5,3,1,0
15098,9,14,21,27,33,6,9,2015-08-24,104,24,4,1,2,2,0,1,15,3,1,1
15099,9,12,14,22,25,5,10,2015-08-26,82,16,2,2,2,1,0,2,15,5,1,1
15100,9,15,18,23,32,5,7,2015-08-29,97,23,3,1,3,1,0,1,12,2,2,1
15101,6,12,17,18,32,7,12,2015-08-31,85,26,1,2,2,1,1,2,19,5,1,1
15102,11,14,15,33,34,3,12,2015-09-02,107,23,3,1,2,2,2,0,15,9,1,1
15103,7,9,15,25,34,4,10,2015-09-05,90,27,4,2,1,2,0,2,14,6,0,1
15104,16,19,25,30,34,4,9,2015-09-07,124,18,2,0,2,3,0,2,13,5,1,1
15105,8,9,15,21,27,5,9,2015-09-09,80,19,4,2,2,1,1,0,14,4,2,1
15106,2,11,13,22,30,2,3,2015-09-12,78,28,2,2,2,1,0,0,5,1,1,0
15107,3,23,25,28,29,6,7,2015-09-14,108,26,4,1,1,3,1,0,13,1,1,1
15108,1,13,16,26,31,7,12,2015-09-16,87,30,3,1,2,2,0,0,19,5,1,1
15109,1,6,11,22,31,3,12,2015-09-19,71,30,3,3,1,1,0,2,15,9,1,1
15110,2,7,10,22,30,7,11,2015-09-21,71,28,1,3,1,1,0,1,18,4,2,1
15111,7,8,16,24,28,3,10,2015-09-23,83,21,1,2,2,1,1,1,13,7,1,1
15112,4,5,15,19,28,4,11,2015-09-26,71,24,3,2,2,1,1,1,15,7,1,1
15113,1,14,21,29,33,2,10,2015-09-28,98,32,4,1,2,2,0,0,12,8,0,1
15114,9,18,24,31,34,2,10,2015-09-30,116,25,2,1,2,2,0,0,12,8,0,1
15115,8,12,13,14,16,3,9,2015-10-03,63,8,1,2,3,0,2,0,12,6,2,1
15116,7,10,19,24,33,3,7,2015-10-05,93,26,3,2,2,1,0,0,10,4,2,1
15117,6,17,20,30,33,10,11,2015-10-07,106,27,2,1,2,2,0,1,21,1,1,1
15118,3,7,20,24,31,4,9,2015-10-10,85,28,3,2,2,1,0,1,13,5,1,1
15119,1,8,12,16,21,6,11,2015-10-12,58,20,2,3,2,0,0,0,17,5,1,1
15120,1,9,15,24,32,5,10,2015-10-14,81,31,3,2,2,1,0,1,15,5,1,1
15121,2,4,17,27,28,4,6,2015-10-17,78,26,2,2,1,2,1,0,10,2,0,0
15122,11,13,15,26,35,6,11,2015-10-19,100,24,4,1,2,2,0,0,17,5,1,1
15123,4,15,27,29,30,2,10,2015-10-21,105,26,3,1,1,3,1,1,12,8,0,1
15124,4,6,12,31,32,3,6,2015-10-24,85,28,1,3,0,2,1,1,9,3,1,0
15125,2,3,15,17,28,8,10,2015-10-26,65,26,3,2,2,1,1,0,18,2,0,1
15126,4,5,8,9,21,3,6,2015-10-28,47,17,3,4,1,0,2,0,9,3,1,0
15127,9,11,14,19,30,3,8,2015-10-31,83,21,3,2,2,1,0,1,11,5,1,1
15128,10,12,23,30,32,3,4,2015-11-02,107,22,1,2,1,2,0,1,7,1,1,0
15129,1,6,23,25,29,3,9,2015-11-04,84,28,4,2,1,2,0,1,12,6,2,1
15130,17,25,31,32,34,2,12,2015-11-07,139,17,3,0,1,4,1,1,14,10,0,1
15131,11,17,19,20,27,2,3,2015-11-09,94,16,4,1,3,1,1,1,5,1,1,0
15132,3,8,14,18,27,1,5,2015-11-11,70,24,2,2,2,1,0,1,6,4,2,0
15133,3,7,8,25,30,4,8,2015-11-14,73,27,3,3,0,2,1,2,12,4,0,1
15134,1,2,6,15,35,4,7,2015-11-16,59,34,3,3,1,1,1,0,11,3,1,1
15135,5,16,20,25,29,6,8,2015-11-18,95,24,3,1,2,2,0,0,14,2,0,1
15136,5,20,23,29,32,2,10,2015-11-21,109,27,3,1,2,2,0,3,12,8,0,1
15137,14,17,21,23,26,8,11,2015-11-23,101,12,3,0,4,1,0,1,19,3,1,1
15138,1,16,20,29,32,4,7,2015-11-25,98,31,2,1,2,2,0,0,11,3,1,1
15139,2,3,5,25,32,5,7,2015-11-28,67,30,3,3,0,2,1,1,12,2,2,1
15140,1,11,15,26,35,6,11,2015-11-30,88,34,4,2,1,2,0,0,17,5,1,1
15141,2,4,15,19,31,2,3,2015-12-02,71,29,3,2,2,1,0,1,5,1,1,0
15142,12,14,22,26,30,3,6,2015-12-05,104,18,0,1,2,2,0,0,9,3,1,0
15143,9,20,31,33,35,10,11,2015-12-07,128,26,4,1,1,3,0,0,21,1,1,1
15144,1,9,24,26,29,6,11,2015-12-09,89,28,3,2,1,2,0,1,17,5,1,1
15145,6,7,20,29,32,11,12,2015-12-12,94,26,2,2,1,2,1,1,23,1,1,1
15146,4,15,19,27,31,4,11,2015-12-14,96,27,4,1,2,2,0,0,15,7,1,1
15147,1,2,13,18,19,8,10,2015-12-16,53,18,3,2,3,0,2,1,18,2,0,1
15148,8,11,27,31,33,8,9,2015-12-19,110,25,4,2,0,3,0,0,17,1,1,1
15149,4,6,10,12,28,2,8,2015-12-21,60,24,0,4,0,1,0,0,10,6,0,1
15150,4,13,18,25,33,3,7,2015-12-23,93,29,3,1,2,2,0,1,10,4,2,1
15151,15,16,18,30,35,1,7,2015-12-26,114,20,2,0,3,2,1,1,8,6,2,1
15152,4,5,22,29,35,2,11,2015-12-28,95,31,3,2,1,2,1,1,13,9,1,1
15153,1,7,22,27,33,2,11,2015-12-30,90,32,4,2,1,2,0,1,13,9,1,1
16001,1,7,19,20,30,5,10,2016-01-02,77,29,3,2,2,1,1,2,15,5,1,1
16002,7,12,18,25,35,7,9,2016-01-04,97,28,3,2,1,2,0,1,16,2,2,1
16003,4,12,17,22,26,6,7,2016-01-06,81,22,1,2,2,1,0,1,13,1,1,1
16004,10,20,23,32,35,9,10,2016-01-09,120,25,2,1,2,2,0,0,19,1,1,1
16005,6,9,12,15,20,8,11,2016-01-11,62,14,2,3,2,0,0,1,19,3,1,1
16006,14,16,17,22,24,2,9,2016-01-13,93,10,1,0,5,0,1,0,11,7,1,1
16007,2,5,14,32,35,1,3,2016-01-16,88,33,2,2,1,2,0,1,4,2,2,0
16008,5,12,31,34,35,4,5,2016-01-18,117,30,3,2,0,3,1,2,9,1,1,0
16009,5,8,10,17,20,2,12,2016-01-20,60,15,2,3,2,0,0,1,14,10,0,1
16010,12,13,15,16,28,2,5,2016-01-23,84,16,2,1,3,1,2,0,7,3,1,0
16011,2,8,10,15,23,5,10,2016-01-25,58,21,2,3,2,0,0,1,15,5,1,1
16012,5,7,11,23,28,3,12,2016-01-27,74,23,4,3,1,1,0,1,15,9,1,1
16013,3,21,23,31,35,2,11,2016-01-30,113,32,5,1,2,2,0,1,13,9,1,1
16014,6,8,21,24,27,2,10,2016-02-01,86,21,2,2,2,1,0,1,12,8,0,1
16015,1,4,10,13,30,3,9,2016-02-03,58,29,2,3,1,1,0,0,12,6,2,1
16016,3,10,22,29,32,2,5,2016-02-06,96,29,2,2,1,2,0,1,7,3,1,0
16017,11,18,24,28,29,5,10,2016-02-15,110,18,2,1,2,2,1,1,15,5,1,1
16018,5,10,13,27,33,8,11,2016-02-17,88,28,4,2,1,2,0,0,19,3,1,1
16019,4,11,15,20,26,8,9,2016-02-20,76,22,2,2,2,1,0,0,17,1,1,1
16020,1,16,22,29,30,2,9,2016-02-22,98,29,2,1,2,2,1,0,11,7,1,1
16021,1,4,9,10,35,9,11,2016-02-24,59,34,3,4,0,1,1,1,20,2,2,1
16022,4,18,21,30,35,2,11,2016-02-27,108,31,2,1,2,2,0,2,13,9,1,1
16023,4,9,14,25,27,6,11,2016-02-29,79,23,3,2,1,2,0,1,17,5,1,1
16024,1,2,11,15,18,4,8,2016-03-02,47,17,3,3,2,0,1,0,12,4,0,1
16025,3,6,13,23,24,7,10,2016-03-05,69,21,3,2,3,0,1,0,17,3,1,1
16026,2,6,29,30,34,1,7,2016-03-07,101,32,1,2,0,3,1,1,8,6,2,1
16027,6,11,13,15,28,2,6,2016-03-09,73,22,3,2,2,1,0,1,8,4,0,0
16028,13,18,20,23,31,3,6,2016-03-12,105,18,3,0,4,1,0,1,9,3,1,0
16029,20,26,27,29,32,5,12,2016-03-14,134,12,2,0,1,4,1,1,17,7,1,1
16030,10,19,21,29,33,4,6,2016-03-16,112,23,4,1,2,2,0,1,10,2,0,0
16031,3,14,24,27,29,4,11,2016-03-19,97,26,3,1,2,2,0,1,15,7,1,1
16032,5,9,14,20,33,5,12,2016-03-21,81,28,3,2,2,1,0,1,17,7,1,1
16033,3,14,15,31,35,9,10,2016-03-23,98,32,4,1,2,2,1,1,19,1,1,1
16034,14,18,31,32,35,9,10,2016-03-26,130,21,2,0,2,3,1,3,19,1,1,1
16035,17,22,24,25,29,9,12,2016-03-28,117,12,3,0,3,2,1,0,21,3,1,1
16036,7,15,26,30,31,3,6,2016-03-30,109,24,3,1,1,3,1,0,9,3,1,0
16037,3,5,13,24,34,3,5,2016-04-02,79,31,3,2,2,1,0,0,8,2,2,0
16038,3,7,9,15,33,5,12,2016-04-04,67,30,5,3,1,1,0,1,17,7,1,1
16039,1,8,16,22,28,4,5,2016-04-06,75,27,1,2,2,1,0,0,9,1,1,0
16040,20,22,29,30,35,1,6,2016-04-09,136,15,2,0,2,3,1,1,7,5,1,0
16041,12,23,24,27,34,3,6,2016-04-11,120,22,2,1,2,2,1,0,9,3,1,0
16042,2,6,8,19,24,1,6,2016-04-13,59,22,1,3,2,0,0,1,7,5,1,0
16043,1,9,16,33,34,9,12,2016-04-16,93,33,3,2,1,2,1,0,21,3,1,1
16044,1,6,10,20,31,5,11,2016-04-18,68,30,2,3,1,1,0,1,16,6,2,1
16045,7,11,25,30,33,2,8,2016-04-20,106,26,4,2,0,3,0,0,10,6,0,1
16046,3,19,22,32,34,8,12,2016-04-23,110,31,2,1,2,2,0,0,20,4,0,1
16047,2,3,23,29,32,5,9,2016-04-25,89,30,3,2,1,2,1,2,14,4,2,1
16048,4,12,17,25,27,4,10,2016-04-27,85,23,3,2,1,2,0,0,14,6,0,1
16049,3,4,5,27,33,4,9,2016-04-30,72,30,4,3,0,2,2,2,13,5,1,1
16050,7,17,21,29,35,4,5,2016-05-02,109,28,5,1,2,2,0,0,9,1,1,0
16051,16,21,23,24,32,7,8,2016-05-04,116,16,2,0,4,1,1,1,15,1,1,1
16052,8,14,19,20,33,10,11,2016-05-07,94,25,2,1,3,1,1,0,21,1,1,1
16053,4,13,15,30,35,3,5,2016-05-09,97,31,3,1,2,2,0,0,8,2,2,0
16054,2,5,9,21,30,6,7,2016-05-11,67,28,3,3,1,1,0,1,13,1,1,1
16055,6,21,27,30,34,4,9,2016-05-14,118,28,2,1,1,3,0,2,13,5,1,1
16056,10,12,14,31,35,4,5,2016-05-16,102,25,2,2,1,2,0,0,9,1,1,0
16057,8,17,19,23,30,3,8,2016-05-18,97,22,3,1,3,1,0,0,11,5,1,1
16058,2,15,17,23,28,5,9,2016-05-21,85,26,3,1,3,1,0,2,14,4,2,1
16059,2,10,27,28,33,5,7,2016-05-23,100,31,2,2,0,3,1,2,12,2,2,1
16060,2,6,22,27,34,8,11,2016-05-25,91,32,1,2,1,2,0,2,19,3,1,1
16061,9,15,17,21,23,7,12,2016-05-28,85,14,5,1,4,0,0,0,19,5,1,1
16062,2,10,14,15,35,1,9,2016-05-30,76,33,2,2,2,1,1,1,10,8,2,1
16063,8,12,22,27,35,5,9,2016-06-01,104,27,2,2,1,2,0,1,14,4,2,1
16064,1,2,10,18,35,5,11,2016-06-04,66,34,2,3,1,1,1,1,16,6,2,1
16065,1,9,18,22,24,11,12,2016-06-06,74,23,2,2,3,0,0,2,23,1,1,1
16066,10,28,29,31,33,5,11,2016-06-08,131,23,3,1,0,4,1,0,16,6,2,1
16067,2,8,11,13,19,2,8,2016-06-11,53,17,3,3,2,0,0,0,10,6,0,1
16068,5,7,22,26,34,7,12,2016-06-13,94,29,2,2,1,2,0,0,19,5,1,1
16069,14,17,19,23,30,2,9,2016-06-15,103,16,3,0,4,1,0,0,11,7,1,1
16070,2,9,13,19,23,5,7,2016-06-18,66,21,4,2,3,0,0,2,12,2,2,1
16071,8,15,19,20,33,7,12,2016-06-20,95,25,3,1,3,1,1,1,19,5,1,1
16072,16,20,24,26,31,4,9,2016-06-22,117,15,1,0,3,2,0,1,13,5,1,1
16073,7,14,17,24,27,8,10,2016-06-25,89,20,3,1,3,1,0,1,18,2,0,1
16074,1,5,7,11,14,3,8,2016-06-27,38,13,4,4,1,0,0,2,11,5,1,1
16075,3,7,17,22,31,8,12,2016-06-29,80,28,4,2,2,1,0,1,20,4,0,1
16076,3,8,10,17,31,5,6,2016-07-02,69,28,3,3,1,1,0,3,11,1,1,0
16077,9,11,14,16,35,2,5,2016-07-04,85,26,3,2,2,1,0,0,7,3,1,0
16078,7,18,29,31,35,5,11,2016-07-06,120,28,4,1,1,3,0,1,16,6,2,1
16079,7,14,15,20,27,5,10,2016-07-09,83,20,3,1,3,1,1,1,15,5,1,1
16080,15,20,29,30,33,7,12,2016-07-11,127,18,3,0,2,3,1,2,19,5,1,1
16081,6,7,18,21,33,3,8,2016-07-13,85,27,3,2,2,1,1,1,11,5,1,1
16082,3,8,23,28,29,2,7,2016-07-16,91,26,3,2,1,2,1,0,9,5,1,1
16083,1,5,9,33,35,1,5,2016-07-18,83,34,5,3,0,2,0,0,6,4,2,0
16084,8,12,15,26,35,1,8,2016-07-20,96,27,2,2,1,2,0,1,9,7,1,1
16085,14,15,27,31,32,1,7,2016-07-23,119,18,3,0,2,3,2,1,8,6,2,1
16086,3,5,22,25,30,7,9,2016-07-25,85,27,3,2,1,2,0,0,16,2,2,1
16087,3,16,17,23,25,7,9,2016-07-27,84,22,4,1,3,1,1,2,16,2,2,1
16088,4,6,17,21,30,6,11,2016-07-30,78,26,2,2,2,1,0,1,17,5,1,1
16089,7,14,17,28,34,7,10,2016-08-01,100,27,2,1,2,2,0,1,17,3,1,1
16090,4,6,8,28,32,7,12,2016-08-03,78,28,0,3,0,2,0,1,19,5,1,1
16091,8,13,17,21,22,2,8,2016-08-06,81,14,3,1,4,0,1,1,10,6,0,1
16092,2,13,31,33,34,7,11,2016-08-08,113,32,3,1,1,3,1,1,18,4,2,1
16093,1,8,14,30,35,6,7,2016-08-10,88,34,2,2,1,2,0,0,13,1,1,1
16094,1,14,16,17,18,5,7,2016-08-13,66,17,2,1,4,0,2,2,12,2,2,1
16095,8,12,18,19,21,3,6,2016-08-15,78,13,2,2,3,0,1,1,9,3,1,0
16096,1,6,8,12,21,5,10,2016-08-17,48,20,2,4,1,0,0,3,15,5,1,1
16097,6,8,18,31,33,10,12,2016-08-20,96,27,2,2,1,2,0,2,22,2,0,1
16098,8,9,11,20,29,4,5,2016-08-22,77,21,3,3,1,1,1,1,9,1,1,0
16099,3,4,12,14,27,1,5,2016-08-24,60,24,2,3,1,1,1,0,6,4,2,0
16100,8,12,19,26,30,2,12,2016-08-27,95,22,1,2,1,2,0,1,14,10,0,1
16101,4,6,28,33,35,7,12,2016-08-29,106,31,2,2,0,3,0,0,19,5,1,1
16102,3,5,6,34,35,3,12,2016-08-31,83,32,3,3,0,2,2,2,15,9,1,1
16103,5,14,20,23,29,3,11,2016-09-03,91,24,3,1,3,1,0,1,14,8,2,1
16104,1,20,22,23,30,6,7,2016-09-05,96,29,2,1,3,1,1,2,13,1,1,1
16105,8,11,31,34,35,1,2,2016-09-07,119,27,3,2,0,3,1,0,3,1,1,0
16106,3,21,30,33,35,1,4,2016-09-10,122,32,4,1,1,3,0,1,5,3,1,0
16107,2,6,19,24,26,4,6,2016-09-12,77,24,1,2,2,1,0,0,10,2,0,0
16108,10,17,22,23,25,7,9,2016-09-14,97,15,3,1,3,1,1,0,16,2,2,1
16109,3,25,28,31,34,11,12,2016-09-17,121,31,3,1,0,4,0,1,23,1,1,1
16110,7,20,21,23,30,7,10,2016-09-19,101,23,3,1,3,1,1,0,17,3,1,1
16111,4,9,22,26,27,2,12,2016-09-21,88,23,2,2,1,2,1,0,14,10,0,1
16112,7,22,23,31,32,4,5,2016-09-24,115,25,3,1,2,2,2,1,9,1,1,0
16113,10,11,17,30,34,3,12,2016-09-26,102,24,2,2,1,2,1,0,15,9,1,1
16114,16,17,20,32,33,3,7,2016-09-28,118,17,2,0,3,2,2,1,10,4,2,1
16115,1,4,15,31,34,2,11,2016-10-01,85,33,3,2,1,2,0,0,13,9,1,1
16116,4,6,8,19,34,10,12,2016-10-03,71,30,1,3,1,1,0,2,22,2,0,1
16117,3,9,14,16,23,2,9,2016-10-05,65,20,3,2,3,0,0,0,11,7,1,1
16118,12,15,18,24,29,3,11,2016-10-08,98,17,2,1,3,1,0,0,14,8,2,1
16119,2,3,9,21,22,5,10,2016-10-10,57,20,3,3,2,0,2,0,15,5,1,1
16120,3,10,20,32,34,4,7,2016-10-12,99,31,1,2,1,2,0,1,11,3,1,1
16121,4,5,8,15,20,1,6,2016-10-15,52,16,2,3,2,0,1,1,7,5,1,0
16122,1,3,12,14,29,2,6,2016-10-17,59,28,3,3,1,1,0,0,8,4,0,0
